Layer,Weights
conv2d_1,-0.13999067
conv2d_1,-0.28202984
conv2d_1,-0.026508387
conv2d_1,-0.13557611
conv2d_1,-0.18156542
conv2d_1,0.050214358
conv2d_1,0.064911574
conv2d_1,-0.3969481
conv2d_1,0.0036770175
conv2d_1,-0.12836684
conv2d_1,-0.03339471
conv2d_1,-0.12259967
conv2d_1,-0.042501822
conv2d_1,-0.114854656
conv2d_1,-0.04096402
conv2d_1,-0.14123093
conv2d_1,0.13415058
conv2d_1,-0.12006035
conv2d_1,-0.0247239
conv2d_1,-0.016425638
conv2d_1,-0.080820225
conv2d_1,0.07123947
conv2d_1,-0.018251047
conv2d_1,0.021899816
conv2d_1,-0.075209275
conv2d_1,-0.13508563
conv2d_1,-0.00834891
conv2d_1,-0.049583487
conv2d_1,-0.06172176
conv2d_1,0.12502584
conv2d_1,-0.022483284
conv2d_1,-0.04942521
conv2d_1,0.11256978
conv2d_1,-0.04592796
conv2d_1,0.06810681
conv2d_1,-0.07188671
conv2d_1,-0.107487895
conv2d_1,0.015520932
conv2d_1,-0.073938735
conv2d_1,-0.06277321
conv2d_1,0.025265269
conv2d_1,-0.08903278
conv2d_1,0.06895096
conv2d_1,-0.10566478
conv2d_1,-0.094944246
conv2d_1,0.060393177
conv2d_1,-0.12507339
conv2d_1,-0.076428875
conv2d_1,0.065948166
conv2d_1,-0.098445974
conv2d_1,-0.13301739
conv2d_1,-0.09975173
conv2d_1,0.010571132
conv2d_1,-0.011594742
conv2d_1,-0.11888056
conv2d_1,0.038226735
conv2d_1,0.14172287
conv2d_1,-0.057007097
conv2d_1,0.04279469
conv2d_1,0.1709088
conv2d_1,-0.010445394
conv2d_1,0.0553721
conv2d_1,0.11672715
conv2d_1,0.14266203
conv2d_1,-0.050370414
conv2d_1,0.12508808
conv2d_1,-0.010113767
conv2d_1,0.09086968
conv2d_1,-0.068123125
conv2d_1,-0.06814945
conv2d_1,0.041541275
conv2d_1,0.090617284
conv2d_1,-0.010699454
conv2d_1,-0.02167577
conv2d_1,-0.040137574
conv2d_1,-0.25755966
conv2d_1,0.0561125
conv2d_1,-0.05651911
conv2d_1,-0.023665322
conv2d_1,0.0013894702
conv2d_1,6.152131e-05
conv2d_1,0.00022976862
conv2d_1,0.07179108
conv2d_1,-0.09824581
conv2d_1,-0.09870196
conv2d_1,0.02611688
conv2d_1,-0.111617416
conv2d_1,0.012373803
conv2d_1,0.084747635
conv2d_1,0.10758012
conv2d_1,-0.049099907
conv2d_1,0.007995119
conv2d_1,-0.060776617
conv2d_1,0.015275114
conv2d_1,0.01756046
conv2d_1,-0.02579411
conv2d_1,0.030695677
conv2d_1,-0.1025384
conv2d_1,-0.057171445
conv2d_1,0.10171543
conv2d_1,-0.03395368
conv2d_1,0.103521965
conv2d_1,-0.14668523
conv2d_1,-0.13598509
conv2d_1,0.08610667
conv2d_1,-0.024398806
conv2d_1,-0.044910114
conv2d_1,0.086726196
conv2d_1,-0.05854002
conv2d_1,0.014030159
conv2d_1,-0.01832771
conv2d_1,-0.18809572
conv2d_1,-0.09684327
conv2d_1,-0.09796217
conv2d_1,0.1483028
conv2d_1,0.01824809
conv2d_1,0.19045769
conv2d_1,-0.077079244
conv2d_1,-0.07105171
conv2d_1,-0.0029128522
conv2d_1,-0.11606852
conv2d_1,-0.07392184
conv2d_1,0.047661677
conv2d_1,0.03088924
conv2d_1,-0.011670326
conv2d_1,0.032081995
conv2d_1,-0.051957976
conv2d_1,-0.09019522
conv2d_1,-0.07365868
conv2d_1,0.12676391
conv2d_1,-0.026294481
conv2d_1,0.06592369
conv2d_1,-0.0124620795
conv2d_1,0.07107645
conv2d_1,0.14046161
conv2d_1,0.04171847
conv2d_1,0.03761287
conv2d_1,-0.02613251
conv2d_1,-0.065916985
conv2d_1,0.028050363
conv2d_1,0.10132125
conv2d_1,0.06983673
conv2d_1,-0.0134194065
conv2d_1,0.015426905
conv2d_1,-0.058722883
conv2d_1,-0.0937153
conv2d_1,0.0091182925
conv2d_1,-0.014308197
conv2d_1,0.055566724
conv2d_1,-0.03957352
conv2d_1,-0.003947347
conv2d_1,-0.001694317
conv2d_1,0.0009494332
conv2d_1,0.015212257
conv2d_1,0.059444603
conv2d_1,-0.01738199
conv2d_1,0.052001353
conv2d_1,-0.09537758
conv2d_1,-0.09807015
conv2d_1,-0.07815445
conv2d_1,0.12186447
conv2d_1,-0.1488787
conv2d_1,-0.09090688
conv2d_1,0.07359545
conv2d_1,-0.0070026056
conv2d_1,-0.1517084
conv2d_1,0.14817306
conv2d_1,-0.056582484
conv2d_1,0.07408875
conv2d_1,-0.0034514256
conv2d_1,-0.029540464
conv2d_1,0.12249564
conv2d_1,-0.10191432
conv2d_1,-0.09691045
conv2d_1,-0.023931004
conv2d_1,0.18737583
conv2d_1,0.15988739
conv2d_1,-0.057852272
conv2d_1,0.07838092
conv2d_1,-0.015568261
conv2d_1,0.04434414
conv2d_1,-0.01723117
conv2d_1,0.07628921
conv2d_1,0.07579555
conv2d_1,-0.022433296
conv2d_1,0.058946386
conv2d_1,-0.07333137
conv2d_1,0.006010866
conv2d_1,0.021134056
conv2d_1,-0.04442698
conv2d_1,0.110317685
conv2d_1,-0.13736284
conv2d_1,0.0011339334
conv2d_1,0.0073197903
conv2d_1,-0.06554158
conv2d_1,-0.07186842
conv2d_1,-0.039048247
conv2d_1,0.04054862
conv2d_1,-0.026840614
conv2d_1,0.057058528
conv2d_1,0.0017428284
conv2d_1,-0.046948075
conv2d_1,0.038903825
conv2d_1,0.0015081813
conv2d_1,-0.09047865
conv2d_1,0.008900562
conv2d_1,-0.078809366
conv2d_1,0.11477425
conv2d_1,0.017334603
conv2d_1,0.0024094223
conv2d_1,0.08668724
conv2d_1,-0.07941211
conv2d_1,-0.04902729
conv2d_1,-0.027998244
conv2d_1,-0.066463605
conv2d_1,-0.080661535
conv2d_1,-0.04619338
conv2d_1,-0.038921833
conv2d_1,0.12245788
conv2d_1,-0.039440196
conv2d_1,0.07747575
conv2d_1,0.06405062
conv2d_1,0.050220937
conv2d_1,-0.09673529
conv2d_1,0.08100413
conv2d_1,-0.016533338
conv2d_1,-0.11315701
conv2d_1,-0.09275074
conv2d_1,0.075968996
conv2d_1,-0.09187106
conv2d_1,0.07655059
conv2d_1,0.008323626
conv2d_1,-0.03354539
conv2d_1,-0.012160761
conv2d_1,-0.015108148
conv2d_1,0.053148024
conv2d_1,0.09387751
conv2d_1,-0.0036408997
conv2d_1,-0.1095292
conv2d_1,-0.0780359
conv2d_1,-0.12048063
conv2d_1,0.020881437
conv2d_1,-0.12860465
conv2d_1,-0.05556989
conv2d_1,0.06813124
conv2d_1,0.08424155
conv2d_1,-0.025175428
conv2d_1,-0.06108134
conv2d_1,0.061640397
conv2d_1,-0.27685556
conv2d_1,-0.028195623
conv2d_1,0.007851275
conv2d_1,-0.084498346
conv2d_1,0.11830393
conv2d_1,0.022340517
conv2d_1,0.07714889
conv2d_1,0.005292625
conv2d_1,0.0663254
conv2d_1,-0.08585638
conv2d_1,-0.16299577
conv2d_1,0.039564513
conv2d_1,0.08598201
conv2d_1,0.09102823
conv2d_1,-0.057114385
conv2d_1,-0.12545262
conv2d_1,-0.0731477
conv2d_1,-0.12933178
conv2d_1,-0.12089604
conv2d_1,-0.11300635
conv2d_1,-0.06462602
conv2d_1,0.008050085
conv2d_1,0.08373507
conv2d_1,-0.10092301
conv2d_1,0.046147086
conv2d_1,-0.03283559
conv2d_1,-0.061939847
conv2d_1,0.056226034
conv2d_1,0.010595267
conv2d_1,-0.09545229
conv2d_1,-0.07764018
conv2d_1,0.25559974
conv2d_1,-0.09140045
conv2d_1,0.01389578
conv2d_1,0.013072235
conv2d_1,-0.034954287
conv2d_1,0.030272273
conv2d_1,0.099531084
conv2d_1,0.06908432
conv2d_1,-0.17654252
conv2d_1,-0.09818068
conv2d_1,-0.08879001
conv2d_1,0.08245091
conv2d_1,-0.049772542
conv2d_1,0.060146105
conv2d_1,0.1605368
conv2d_1,-0.10769795
conv2d_1,0.053271014
conv2d_1,0.06339064
conv2d_1,0.033480097
conv2d_1,-0.13783313
conv2d_1,0.042990226
conv2d_1,-0.099509664
conv2d_1,-0.102211446
conv2d_1,-0.105125114
conv2d_1,0.06388867
conv2d_1,-0.022965245
conv2d_1,-0.05956534
conv2d_1,-0.12078248
conv2d_1,-0.052733205
conv2d_1,0.14774124
conv2d_1,0.041763086
conv2d_1,-0.024018234
conv2d_1,-0.032196626
conv2d_1,-0.2932612
conv2d_1,0.17314924
conv2d_1,-0.040562537
conv2d_1,-0.07869637
conv2d_1,-0.04129961
conv2d_1,-0.12711848
conv2d_1,0.029911498
conv2d_1,0.02574485
conv2d_1,0.11493385
conv2d_1,-0.02346239
conv2d_1,-0.12800223
conv2d_1,-0.14313594
conv2d_1,0.09316447
conv2d_1,-0.067765795
conv2d_1,-0.07784819
conv2d_1,-0.042299524
conv2d_1,-0.25760472
conv2d_1,0.03710153
conv2d_1,-0.1634841
conv2d_1,-0.011164613
conv2d_1,-0.07030983
conv2d_1,-0.1247557
conv2d_1,-0.19035071
conv2d_1,0.0011297951
conv2d_1,-0.13397703
conv2d_1,-0.1582666
conv2d_1,-0.14577673
conv2d_1,0.06423594
conv2d_1,-0.04379046
conv2d_1,0.107803956
conv2d_1,-0.039545786
conv2d_1,-0.18642046
conv2d_1,0.10701726
conv2d_1,0.07374565
conv2d_1,0.01814097
conv2d_1,0.040202282
conv2d_1,0.18730558
conv2d_1,0.11749269
conv2d_1,0.020803325
conv2d_1,-0.112582125
conv2d_1,0.075630926
conv2d_1,0.23789859
conv2d_1,-0.123272285
conv2d_1,-0.07170571
conv2d_1,0.013420012
conv2d_1,-0.22150952
conv2d_1,-0.3111126
conv2d_1,0.08269726
conv2d_1,0.089647375
conv2d_1,0.06170558
conv2d_1,1.5765527e-05
conv2d_1,-0.028520893
conv2d_1,0.122748494
conv2d_1,-0.06781362
conv2d_1,-0.32218188
conv2d_1,-0.11226017
conv2d_1,-0.09985252
conv2d_1,-0.06306737
conv2d_1,-0.12090094
conv2d_1,-0.097782426
conv2d_1,0.04323372
conv2d_1,-0.07502506
conv2d_1,0.0026613816
conv2d_1,-0.08600244
conv2d_1,-0.13919228
conv2d_1,0.11616359
conv2d_1,0.0763893
conv2d_1,0.033060536
conv2d_1,-0.025641115
conv2d_1,0.03375721
conv2d_1,0.11177864
conv2d_1,-0.05576556
conv2d_1,0.06608256
conv2d_1,0.15834738
conv2d_1,0.004623692
conv2d_1,-0.13791774
conv2d_1,0.14003068
conv2d_1,-0.022467388
conv2d_1,-0.21850176
conv2d_1,0.036699776
conv2d_1,-0.022682566
conv2d_1,-0.056204963
conv2d_1,-0.13114055
conv2d_1,-0.054217543
conv2d_1,-0.12478963
conv2d_1,-0.0122514265
conv2d_1,-0.10628987
conv2d_1,0.0066923304
conv2d_1,0.08336122
conv2d_1,-0.06743696
conv2d_1,0.045592982
conv2d_1,-0.095579535
conv2d_1,-0.12958163
conv2d_1,-0.045326475
conv2d_1,-0.020915687
conv2d_1,-0.18277784
conv2d_1,-0.1848421
conv2d_1,0.17002222
conv2d_1,0.01607399
conv2d_1,-0.13609853
conv2d_1,0.02768492
conv2d_1,-0.10803966
conv2d_1,0.09854554
conv2d_1,0.03982236
conv2d_1,0.1209209
conv2d_1,0.023458295
conv2d_1,0.047256384
conv2d_1,-0.19825935
conv2d_1,0.10194422
conv2d_1,0.08996076
conv2d_1,-0.012848174
conv2d_1,-0.026060145
conv2d_1,-0.15470657
conv2d_1,-0.045859594
conv2d_1,-0.22973782
conv2d_1,0.042983674
conv2d_1,-0.209267
conv2d_1,-0.16219704
conv2d_1,-0.11775015
conv2d_1,-0.14655939
conv2d_1,-0.055395868
conv2d_1,-0.07988094
conv2d_1,0.043305427
conv2d_1,0.10070044
conv2d_1,-0.070909664
conv2d_1,-0.1310632
conv2d_1,-0.13498156
conv2d_1,-0.036672346
conv2d_1,-0.11611955
conv2d_1,-0.12092627
conv2d_1,0.050499003
conv2d_1,-0.029199084
conv2d_1,-0.052778114
conv2d_1,-0.05405966
conv2d_1,-0.07543307
conv2d_1,-0.004316653
conv2d_1,0.017872205
conv2d_1,-0.08490985
conv2d_1,0.0055501
conv2d_1,-0.013700856
conv2d_1,-0.010383108
conv2d_1,0.081864364
conv2d_1,-0.057997387
conv2d_1,0.01393339
conv2d_1,0.022202814
conv2d_1,-0.032009635
conv2d_1,0.074517086
conv2d_1,-0.037071582
conv2d_1,0.05126689
conv2d_1,0.015196714
conv2d_1,-0.080670886
conv2d_1,-0.0410828
conv2d_1,0.1122101
conv2d_1,-0.060494337
conv2d_1,0.004835845
conv2d_1,-0.0889999
conv2d_1,-0.07649096
conv2d_1,0.094404586
conv2d_1,0.07210938
conv2d_1,0.00219152
conv2d_1,-0.027315268
conv2d_1,0.079678714
conv2d_1,-0.119567156
conv2d_1,-0.10390081
conv2d_1,0.1213186
conv2d_1,0.049076416
conv2d_1,0.0613431
conv2d_1,-0.02637706
conv2d_1,0.12553975
conv2d_1,0.05792032
conv2d_1,-0.12953563
conv2d_1,0.014049705
conv2d_1,0.049678914
conv2d_1,0.021293653
conv2d_1,-0.03210186
conv2d_1,-0.008842911
conv2d_1,-0.026999788
conv2d_1,0.0748544
conv2d_1,0.02133553
conv2d_1,-0.061963625
conv2d_1,0.047455437
conv2d_1,0.053384602
conv2d_1,-0.10438302
conv2d_1,-0.103722356
conv2d_1,-0.11881426
conv2d_1,-0.11922129
conv2d_1,-0.031249044
conv2d_1,0.008274469
conv2d_1,-0.08510261
conv2d_1,-0.024155134
conv2d_1,-0.087658755
conv2d_1,0.038307007
conv2d_1,-0.24823685
conv2d_1,-0.032766744
conv2d_1,-0.16971652
conv2d_1,-0.006621828
conv2d_1,0.14829123
conv2d_1,-0.06450599
conv2d_1,-0.057738572
conv2d_1,-0.114066556
conv2d_1,-0.02731078
conv2d_1,0.028266974
conv2d_1,-0.09178766
conv2d_1,-0.105307475
conv2d_1,0.006565518
conv2d_1,0.0127450805
conv2d_1,-0.21867816
conv2d_1,-0.057360478
conv2d_1,-0.14688395
conv2d_1,0.03563155
conv2d_1,-0.13449387
conv2d_1,0.11552063
conv2d_1,-0.2281465
conv2d_1,-0.008842684
conv2d_1,0.09164611
conv2d_1,0.1017003
conv2d_1,-0.107793346
conv2d_1,0.053568743
conv2d_1,0.09628732
conv2d_1,0.017409973
conv2d_1,0.06438622
conv2d_1,0.029438086
conv2d_1,-0.058735773
conv2d_1,-0.12394426
conv2d_1,-0.08575895
conv2d_1,0.058232896
conv2d_1,-0.041020736
conv2d_1,0.034874123
conv2d_1,-0.090721086
conv2d_1,0.09620075
conv2d_1,-0.064493895
conv2d_1,0.13267842
conv2d_1,-0.0056316545
conv2d_1,-0.072079115
conv2d_1,-0.005639813
conv2d_1,-0.0453586
conv2d_1,0.082710974
conv2d_1,-0.015613098
conv2d_1,-0.029840568
conv2d_1,0.021458972
conv2d_1,0.056850877
conv2d_1,0.06802794
conv2d_1,-0.058997676
conv2d_1,0.023001244
conv2d_1,0.07870778
conv2d_1,-0.07146426
conv2d_1,-0.124533996
conv2d_1,0.037387826
conv2d_1,0.03948566
conv2d_1,0.016892582
conv2d_1,-0.1083096
conv2d_1,0.10988233
conv2d_1,-0.012266622
conv2d_1,0.043229777
conv2d_1,0.019527145
conv2d_1,-0.062635854
conv2d_1,-0.06600302
conv2d_1,0.05227572
conv2d_1,0.12673202
conv2d_1,0.024282329
conv2d_1,0.25242296
conv2d_1,-0.066911645
conv2d_1,0.13695857
conv2d_1,-0.07322693
conv2d_1,0.13072243
conv2d_1,0.15293127
conv2d_1,0.025163323
conv2d_1,-0.0759754
conv2d_1,0.0009943726
conv2d_1,0.028558878
conv2d_1,0.13229392
conv2d_1,-0.107359484
conv2d_1,0.067863464
conv2d_1,-0.046617426
conv2d_1,-0.21041785
conv2d_1,-0.12994134
conv2d_1,0.06975503
conv2d_1,-0.11199274
conv2d_1,-0.11305384
conv2d_1,-0.10661993
conv2d_1,0.08286477
conv2d_1,-0.13967656
conv2d_1,-0.06767293
conv2d_1,-0.04884265
conv2d_1,0.08884645
conv2d_1,-0.038730025
conv2d_1,-0.04546205
conv2d_1,0.0699485
conv2d_1,0.14870708
conv2d_1,-0.045099895
conv2d_1,-0.04605616
conv2d_1,-0.110123806
conv2d_1,0.0038655475
conv2d_1,-0.038076483
conv2d_1,-0.042960312
conv2d_1,0.011661087
conv2d_1,-0.045178995
conv2d_1,0.09009697
conv2d_1,-0.07547332
conv2d_1,0.04532302
conv2d_1,0.116894536
conv2d_1,-0.07436272
conv2d_1,-0.095284276
conv2d_1,-0.08989543
conv2d_1,0.13868071
conv2d_1,-0.15113606
conv2d_1,-0.038558703
conv2d_1,-0.11895354
conv2d_1,0.19943449
conv2d_1,-0.1625168
conv2d_1,-0.054442335
conv2d_1,-0.10209041
conv2d_1,0.07392511
conv2d_1,-0.0009316662
conv2d_1,-0.018065985
conv2d_1,-0.09932856
conv2d_1,-0.045152556
conv2d_1,0.074001625
conv2d_1,0.09245653
conv2d_1,-0.082004234
conv2d_1,0.004680071
conv2d_1,-0.0592891
conv2d_1,0.06669814
conv2d_1,-0.04230382
conv2d_1,-0.0044641346
conv2d_1,0.12205753
conv2d_1,0.023901777
conv2d_1,0.118125334
conv2d_1,-0.0033426816
conv2d_1,0.038692236
conv2d_1,-0.04201962
conv2d_1,-0.039696388
conv2d_1,0.12813559
conv2d_1,-0.0681621
conv2d_1,0.00043516007
conv2d_1,0.07210813
conv2d_1,-0.0951546
conv2d_1,-0.071923636
conv2d_1,-0.020091796
conv2d_1,0.04665786
conv2d_1,-0.06929079
conv2d_1,-0.095392555
conv2d_1,0.11580864
conv2d_1,-0.091195725
conv2d_1,0.040217422
conv2d_1,0.08475273
conv2d_1,-0.11009489
conv2d_1,-0.019803444
conv2d_1,-0.07658244
conv2d_1,0.002276366
conv2d_1,0.0345183
conv2d_1,-0.025333228
conv2d_1,0.020061115
conv2d_1,-0.06934417
conv2d_1,0.085178524
conv2d_1,-0.07564448
conv2d_1,0.0014878178
conv2d_1,0.03992644
conv2d_1,-0.16210262
conv2d_1,0.13819957
conv2d_1,-0.106338926
conv2d_1,-0.125373
conv2d_1,0.0021469125
conv2d_1,-0.06960823
conv2d_1,0.09106256
conv2d_1,0.15669586
conv2d_1,-0.12578039
conv2d_1,-0.07435845
conv2d_1,0.092179604
conv2d_1,-0.12374637
conv2d_1,0.19499299
conv2d_1,-0.0938509
conv2d_1,-0.2242892
conv2d_1,-0.11225875
conv2d_1,0.1253244
conv2d_1,-0.15966153
conv2d_1,-0.009857267
conv2d_1,0.033191785
conv2d_1,-0.15070097
conv2d_1,-0.029585246
conv2d_1,0.21783462
conv2d_1,0.021887453
conv2d_1,0.056296557
conv2d_1,-0.03369394
conv2d_1,0.12848267
conv2d_1,0.088892035
conv2d_1,0.06258178
conv2d_1,-0.055059936
conv2d_1,0.06163325
conv2d_1,0.070955716
conv2d_1,-0.03177673
conv2d_1,0.0068620048
conv2d_1,0.0710739
conv2d_1,-0.03754164
conv2d_1,0.06001551
conv2d_1,-0.007767154
conv2d_1,0.01732286
conv2d_1,-0.11364274
conv2d_1,0.07233746
conv2d_1,0.029045576
conv2d_1,-0.066779375
conv2d_1,-0.030994074
conv2d_1,0.004340397
conv2d_1,-0.10044459
conv2d_1,0.03722532
conv2d_1,-0.07014774
conv2d_1,-0.097503595
conv2d_1,-0.012580863
conv2d_1,0.094465345
conv2d_1,-0.038821977
conv2d_1,0.07376489
conv2d_1,-0.043996654
conv2d_1,-0.10964111
conv2d_1,0.024766764
conv2d_1,0.001048647
conv2d_1,-0.11803311
conv2d_1,0.0037435251
conv2d_1,-0.055143107
conv2d_1,-0.011941728
conv2d_1,-0.08889465
conv2d_1,0.003666066
conv2d_1,-0.1119416
conv2d_1,0.06236438
conv2d_1,-0.027034653
conv2d_1,-0.008206896
conv2d_1,-0.031204708
conv2d_1,-0.03253584
conv2d_1,0.09062357
conv2d_1,-0.017998567
conv2d_1,0.08315933
conv2d_1,0.043906868
conv2d_1,0.01372296
conv2d_1,-0.006792837
conv2d_1,-0.037876632
conv2d_1,-0.0033760988
conv2d_1,-0.036821693
conv2d_1,0.0524396
conv2d_1,-0.032599416
conv2d_1,0.03034406
conv2d_1,0.028061172
conv2d_1,0.0016750342
conv2d_1,-0.14013256
conv2d_1,0.021342915
conv2d_1,0.07354
conv2d_1,-0.08679019
conv2d_1,0.02154237
conv2d_1,0.12335969
conv2d_1,-0.11060589
conv2d_1,-0.18249889
conv2d_1,-0.070793614
conv2d_1,0.048779435
conv2d_1,0.07952822
conv2d_1,0.07853147
conv2d_1,0.09571714
conv2d_1,0.17990577
conv2d_1,-0.18077116
conv2d_1,0.06889805
conv2d_1,0.018527957
conv2d_1,-0.011741343
conv2d_1,-0.027259145
conv2d_1,0.090604626
conv2d_1,-0.13575597
conv2d_1,-0.060453612
conv2d_1,-0.11911974
conv2d_1,-0.12477266
conv2d_1,-0.038009387
conv2d_1,0.056560043
conv2d_1,0.09553451
conv2d_1,-0.021707514
conv2d_1,-0.12747544
conv2d_1,0.02398368
conv2d_1,0.06062249
conv2d_1,-0.02460387
conv2d_1,0.06840496
conv2d_1,0.020808587
conv2d_1,0.019559847
conv2d_1,-0.104071856
conv2d_1,-0.1412965
conv2d_1,0.043774158
conv2d_1,0.08122736
conv2d_1,0.12864153
conv2d_1,-0.0131071145
conv2d_1,0.0613223
conv2d_1,-0.028345855
conv2d_1,-0.009275199
conv2d_1,-0.08302652
conv2d_1,0.022039136
conv2d_1,0.03527955
conv2d_1,-0.069006495
conv2d_1,-0.034161244
conv2d_1,-0.08986143
conv2d_1,-0.106227435
conv2d_1,-0.09324382
conv2d_1,0.012292596
conv2d_1,-0.016810162
conv2d_1,0.030724308
conv2d_1,0.10220983
conv2d_1,-0.04190108
conv2d_1,-0.20938683
conv2d_1,0.09129496
conv2d_1,0.0144013
conv2d_1,0.057186965
conv2d_1,-0.19056714
conv2d_1,0.047277085
conv2d_1,-0.054461055
conv2d_1,-0.07460944
conv2d_1,0.0844716
conv2d_1,-0.09670731
conv2d_1,0.12314927
conv2d_1,0.030803144
conv2d_1,0.08173077
conv2d_1,-0.2257941
conv2d_1,-0.40530294
conv2d_1,0.17218865
conv2d_1,-0.1345311
conv2d_1,0.06820359
conv2d_1,-0.0025069956
conv2d_1,-0.17072767
conv2d_1,-0.0024520732
conv2d_1,-0.06217756
conv2d_1,0.14867076
conv2d_1,-0.0554571
conv2d_1,-0.2472682
conv2d_1,-0.17723268
conv2d_1,-0.18252614
conv2d_1,0.14249298
conv2d_1,0.027990026
conv2d_1,-0.05935376
conv2d_1,-0.21753615
conv2d_1,-0.08245515
conv2d_1,-0.18871294
conv2d_1,-0.10768899
conv2d_1,-0.17875819
conv2d_1,-0.04386191
conv2d_1,-0.17011382
conv2d_1,-0.05272046
conv2d_1,0.0046120062
conv2d_1,-0.14683062
conv2d_1,-0.07319072
conv2d_1,-0.18405627
conv2d_1,0.066118255
conv2d_1,-0.10922735
conv2d_1,-0.07578628
conv2d_1,-0.15133655
conv2d_1,0.05952066
conv2d_1,-0.08845414
conv2d_1,-0.04143733
conv2d_1,0.029363042
conv2d_1,0.1765488
conv2d_1,0.061755914
conv2d_1,-0.058047473
conv2d_1,0.0160894
conv2d_1,0.04163251
conv2d_1,0.14997403
conv2d_1,-0.14118151
conv2d_1,-0.06028732
conv2d_1,-0.104466185
conv2d_1,-0.090763114
conv2d_1,-0.1475579
conv2d_1,-0.013181451
conv2d_1,0.050793566
conv2d_1,0.04230142
conv2d_1,0.067550525
conv2d_1,-0.06464107
conv2d_1,0.1202246
conv2d_1,-0.11392386
conv2d_1,-0.23009634
conv2d_1,-0.12544979
conv2d_1,-0.044745408
conv2d_1,-0.10929919
conv2d_1,-0.0563719
conv2d_1,0.034214996
conv2d_1,0.1442794
conv2d_1,-0.12247284
conv2d_1,-0.076292984
conv2d_1,-0.2656174
conv2d_1,-0.15132432
conv2d_1,0.13409503
conv2d_1,-0.102083825
conv2d_1,0.019981643
conv2d_1,0.01002553
conv2d_1,0.12670946
conv2d_1,0.0021087385
conv2d_1,-0.30536985
conv2d_1,0.0365353
conv2d_1,0.1505955
conv2d_1,-0.10526877
conv2d_1,-0.015133959
conv2d_1,0.03957653
conv2d_1,0.118067525
conv2d_1,-0.077835165
conv2d_1,-0.08655547
conv2d_1,0.06775531
conv2d_1,0.005123704
conv2d_1,-0.20468654
conv2d_1,0.06402151
conv2d_1,0.043201666
conv2d_1,-0.030054757
conv2d_1,-0.043340128
conv2d_1,-0.15088078
conv2d_1,0.060654085
conv2d_1,-0.26317066
conv2d_1,0.06864996
conv2d_1,-0.03857777
conv2d_1,-0.17042507
conv2d_1,0.045597274
conv2d_1,-0.04912107
conv2d_1,0.015242363
conv2d_1,-0.07175243
conv2d_1,0.022669403
conv2d_1,-0.0077368813
conv2d_1,0.07160507
conv2d_1,0.027841331
conv2d_1,-0.08153078
conv2d_1,0.034499615
conv2d_1,0.18991452
conv2d_1,0.07277355
conv2d_1,-0.04893317
conv2d_1,0.04342524
conv2d_1,-0.14973347
conv2d_1,-0.03948998
conv2d_1,-0.055779524
conv2d_1,0.06642863
conv2d_1,0.048613843
conv2d_1,0.007887637
conv2d_1,0.016067032
conv2d_1,-0.17029248
conv2d_1,-0.091053024
conv2d_1,-0.011460925
conv2d_1,0.018061358
conv2d_1,-0.04304249
conv2d_1,0.071978375
conv2d_1,-0.122848906
conv2d_1,-0.09332695
conv2d_1,-0.049162995
conv2d_1,0.11778454
conv2d_1,0.032038163
conv2d_1,-0.007947082
conv2d_1,0.055168763
conv2d_1,0.014270842
conv2d_1,-0.087247856
conv2d_1,-0.06419418
conv2d_1,0.05474423
conv2d_1,-0.10031151
conv2d_1,0.04525207
conv2d_1,-0.10134927
conv2d_1,-0.008683135
conv2d_1,0.01648855
conv2d_1,-0.108983435
conv2d_1,0.004644191
conv2d_1,-0.16976248
conv2d_1,0.014869653
conv2d_1,0.15216449
conv2d_1,-0.008240291
conv2d_1,-0.13697788
conv2d_1,-0.027910853
conv2d_1,0.1062945
conv2d_1,-0.0026674883
conv2d_1,0.082816735
conv2d_1,-0.01715661
conv2d_1,0.049225006
conv2d_1,-0.09279448
conv2d_1,-0.0016656085
conv2d_1,-0.034831803
conv2d_1,0.0027209464
conv2d_1,0.01644597
conv2d_1,-0.052901942
conv2d_1,-0.1256152
conv2d_1,-0.08681633
conv2d_1,0.014066482
conv2d_1,-0.009289807
conv2d_1,-0.161705
conv2d_1,-0.0702711
conv2d_1,0.10278063
conv2d_1,0.00834586
conv2d_1,-0.080187276
conv2d_1,0.060163222
conv2d_1,-0.08445409
conv2d_1,0.008998943
conv2d_1,-0.15614192
conv2d_1,0.044297274
conv2d_1,0.008331298
conv2d_1,0.077288225
conv2d_1,-0.078487284
conv2d_1,-0.03521077
conv2d_1,0.07384049
conv2d_1,-0.07047712
conv2d_1,-0.06778023
conv2d_1,0.0066299145
conv2d_1,-0.12508039
conv2d_1,-0.17382085
conv2d_1,0.015498844
conv2d_1,0.012883867
conv2d_1,-0.12124191
conv2d_1,0.01267079
conv2d_1,0.08848258
conv2d_1,-0.0527426
conv2d_1,-0.190035
conv2d_1,-0.0042281817
conv2d_1,0.07371209
conv2d_1,-0.008656456
conv2d_1,-0.1556509
conv2d_1,-0.0025106692
conv2d_1,0.06030947
conv2d_1,-0.27955234
conv2d_1,-0.082474805
conv2d_1,-0.1076704
conv2d_1,-0.120964676
conv2d_1,0.071949154
conv2d_1,-0.21989381
conv2d_1,-0.28446218
conv2d_1,0.22555268
conv2d_1,0.047811415
conv2d_1,-0.107743405
conv2d_1,-0.0011676583
